Timestamp,Channel_0_Filtered,Channel_0_Error,Channel_1_Filtered,Channel_1_Error,Channel_2_Filtered,Channel_2_Error,Channel_3_Filtered,Channel_3_Error,Channel_4_Filtered,Channel_4_Error
2025-10-17 12:52:34.216,936,0,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:34.420,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:34.629,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:34.834,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:35.042,938,-2,986,-2,915,-3,867,-3,975,-3
2025-10-17 12:52:35.247,936,0,987,-3,915,-3,868,-4,976,-4
2025-10-17 12:52:35.456,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:35.661,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:35.870,936,0,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:36.074,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:36.279,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:36.489,936,0,986,-2,915,-3,866,-2,976,-4
2025-10-17 12:52:36.693,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:36.902,936,0,987,-3,916,-4,868,-4,977,-5
2025-10-17 12:52:37.107,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:37.316,938,-2,986,-2,916,-4,866,-2,976,-4
2025-10-17 12:52:37.521,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:37.730,938,-2,986,-2,914,-2,865,-1,975,-3
2025-10-17 12:52:37.934,938,-2,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:38.140,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:38.348,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:38.553,936,0,986,-2,916,-4,868,-4,977,-5
2025-10-17 12:52:38.762,937,-1,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:52:38.966,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:39.176,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:39.380,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:39.585,937,-1,986,-2,915,-3,868,-4,977,-5
2025-10-17 12:52:39.794,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:39.999,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:40.208,935,1,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:40.412,938,-2,986,-2,914,-2,866,-2,976,-4
2025-10-17 12:52:40.621,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:40.827,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:41.035,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:41.240,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:41.444,937,-1,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:41.654,938,-2,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:41.859,936,0,986,-2,915,-3,867,-3,977,-5
2025-10-17 12:52:42.067,937,-1,986,-2,914,-2,865,-1,975,-3
2025-10-17 12:52:42.272,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:42.481,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:42.686,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:42.894,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:43.099,937,-1,986,-2,915,-3,866,-2,976,-4
2025-10-17 12:52:43.304,938,-2,986,-2,915,-3,867,-3,975,1
2025-10-17 12:52:43.513,936,0,986,-2,915,-3,868,-4,976,0
2025-10-17 12:52:43.718,938,-2,986,-2,914,-2,866,-2,975,1
2025-10-17 12:52:43.926,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:44.131,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:44.340,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:44.545,937,-1,987,-3,916,-4,869,-5,976,-4
2025-10-17 12:52:44.750,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:44.958,938,-2,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:45.164,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:45.372,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:45.578,936,0,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:45.786,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:45.991,938,-2,986,-2,914,-2,866,-2,976,-4
2025-10-17 12:52:46.199,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:46.405,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:46.609,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:46.818,937,-1,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:47.023,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:47.232,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:47.437,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:47.646,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:47.850,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:48.055,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:48.264,938,-2,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:48.469,936,0,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:48.678,938,-2,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:52:48.882,937,-1,987,-3,915,-3,868,-4,976,-4
2025-10-17 12:52:49.091,936,0,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:49.296,938,-2,986,-2,915,-3,867,-3,975,-3
2025-10-17 12:52:49.505,934,2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:49.710,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:49.914,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:50.123,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:50.328,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:50.537,936,0,986,-2,916,-4,868,-4,977,-5
2025-10-17 12:52:50.742,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:50.951,938,-2,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:51.155,935,1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:51.364,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:51.569,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:51.774,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:51.983,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:52.188,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:52.396,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:52.601,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:52.810,937,-1,986,-2,915,-3,867,-3,975,-3
2025-10-17 12:52:53.015,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:53.220,936,0,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:52:53.429,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:53.633,937,-1,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:53.842,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:54.047,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:54.256,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:54.461,936,0,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:54.670,937,-1,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:52:54.875,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:55.080,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:52:55.289,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:55.494,936,0,986,-2,915,-3,866,-2,976,-4
2025-10-17 12:52:55.703,937,-1,986,-2,914,-2,866,-2,976,-4
2025-10-17 12:52:55.907,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:56.116,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:56.321,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:56.530,935,1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:56.734,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:56.939,937,-1,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:57.148,936,0,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:57.353,938,-2,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:52:57.562,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:57.766,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:57.975,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:58.180,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:58.385,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:58.594,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:52:58.799,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:59.007,937,-1,986,-2,915,-3,866,-2,976,-4
2025-10-17 12:52:59.212,935,1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:52:59.421,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:52:59.626,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:52:59.835,937,-1,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:00.040,938,-2,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:00.245,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:00.453,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:00.658,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:00.867,936,0,987,-3,915,-3,867,-3,976,-4
2025-10-17 12:53:01.072,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:01.281,937,-1,986,-2,916,-4,868,-4,977,-5
2025-10-17 12:53:01.486,937,-1,986,-2,915,-3,867,-3,975,-3
2025-10-17 12:53:01.695,938,-2,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:01.900,935,1,986,-2,916,-4,868,-4,977,-5
2025-10-17 12:53:02.104,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:02.313,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:02.518,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:02.727,938,-2,986,-2,914,-2,866,-2,975,1
2025-10-17 12:53:02.932,936,0,986,-2,916,-4,868,-4,976,0
2025-10-17 12:53:03.141,937,-1,986,-2,914,-2,866,-2,975,1
2025-10-17 12:53:03.345,938,-2,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:53:03.550,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:03.759,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:03.964,937,-1,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:04.173,936,0,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:04.378,938,-2,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:53:04.586,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:04.792,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:04.996,937,-1,986,-2,916,-4,867,-3,976,-4
2025-10-17 12:53:05.205,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:05.409,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:05.618,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:05.824,935,1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:06.032,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:06.237,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:06.446,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:06.651,937,-1,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:06.855,937,-1,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:53:07.064,939,-3,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:07.269,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:07.478,938,-2,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:07.683,937,-1,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:07.892,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:08.097,938,-2,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:08.306,936,0,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:53:08.510,937,-1,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:08.715,938,-2,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:08.924,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:09.129,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:09.337,938,-2,987,-3,916,-4,868,-4,976,-4
2025-10-17 12:53:09.542,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:09.751,938,-2,986,-2,915,-3,867,-3,975,-3
2025-10-17 12:53:09.956,935,1,987,-3,915,-3,868,-4,976,-4
2025-10-17 12:53:10.161,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:10.369,937,-1,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:10.574,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:10.783,939,-3,986,-2,914,-2,865,-1,975,-3
2025-10-17 12:53:10.988,936,0,987,-3,915,-3,868,-4,976,-4
2025-10-17 12:53:11.197,937,-1,986,-2,914,-2,866,-2,976,-4
2025-10-17 12:53:11.402,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:11.610,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:11.815,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:12.021,937,-1,986,-2,916,-4,867,-3,976,-4
2025-10-17 12:53:12.229,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:12.434,939,-3,986,-2,914,-2,866,-2,976,-4
2025-10-17 12:53:12.643,936,0,986,-2,916,-4,868,-4,976,-4
2025-10-17 12:53:12.847,937,-1,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:13.056,937,-1,986,-2,916,-4,867,-3,976,-4
2025-10-17 12:53:13.261,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:13.470,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:13.675,938,-2,986,-2,915,-3,868,-4,977,-5
2025-10-17 12:53:13.880,936,0,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:53:14.089,938,-2,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:14.293,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:14.503,938,-2,986,-2,913,-1,866,-2,975,-3
2025-10-17 12:53:14.707,936,0,986,-2,915,-3,867,-3,976,-4
2025-10-17 12:53:14.916,936,0,986,-2,914,-2,867,-3,976,-4
2025-10-17 12:53:15.121,939,-3,986,-2,914,-2,867,-3,975,-3
2025-10-17 12:53:15.325,936,0,987,-3,916,-4,869,-5,977,-5
2025-10-17 12:53:15.535,937,-1,986,-2,914,-2,866,-2,975,-3
2025-10-17 12:53:15.740,938,-2,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:15.948,936,0,986,-2,915,-3,868,-4,976,-4
2025-10-17 12:53:16.153,938,-2,986,-2,913,-1,866,-2,975,-3
