Timestamp,Channel_0_Filtered,Channel_0_Error,Channel_1_Filtered,Channel_1_Error,Channel_2_Filtered,Channel_2_Error,Channel_3_Filtered,Channel_3_Error,Channel_4_Filtered,Channel_4_Error
2025-10-17 13:14:09.922,944,-4,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:10.127,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:10.335,941,-1,987,-3,902,-2,860,-4,971,1
2025-10-17 13:14:10.541,944,-4,987,-3,902,-2,860,-4,972,0
2025-10-17 13:14:10.750,941,-1,987,-3,903,-3,861,-5,973,-1
2025-10-17 13:14:10.955,943,-3,986,-2,901,-1,859,-3,971,-3
2025-10-17 13:14:11.159,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:11.368,941,-1,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:11.573,944,-4,987,-3,903,-3,859,1,971,-3
2025-10-17 13:14:11.782,941,-1,987,-3,903,-3,861,-1,972,-4
2025-10-17 13:14:11.986,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:12.195,943,-3,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:12.400,940,0,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:12.605,943,-3,987,-3,902,-2,859,1,971,1
2025-10-17 13:14:12.814,942,-2,987,-3,904,-4,860,0,972,0
2025-10-17 13:14:13.018,941,-1,987,-3,903,-3,859,1,971,1
2025-10-17 13:14:13.227,944,-4,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:13.432,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:13.641,943,-3,987,-3,901,-1,858,-2,971,-3
2025-10-17 13:14:13.846,944,-4,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:14.055,942,-2,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:14.259,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:14.465,943,-3,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:14.673,942,-2,987,-3,902,-2,859,-3,972,-4
2025-10-17 13:14:14.878,943,-3,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:15.087,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:15.292,944,-4,987,-3,901,-1,858,-2,971,-3
2025-10-17 13:14:15.501,943,-3,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:15.705,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:15.915,944,-4,987,-3,903,-3,860,-4,971,-3
2025-10-17 13:14:16.120,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:16.324,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:16.533,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:16.738,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:16.947,943,-3,987,-3,901,-1,858,-2,971,-3
2025-10-17 13:14:17.152,942,-2,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:17.360,942,-2,987,-3,902,-2,860,-4,971,-3
2025-10-17 13:14:17.565,943,-3,987,-3,903,-3,859,-3,972,-4
2025-10-17 13:14:17.773,941,-1,987,-3,904,-4,861,-1,973,-1
2025-10-17 13:14:17.979,943,-3,987,-3,902,-2,858,2,971,1
2025-10-17 13:14:18.183,944,-4,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:18.392,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:18.597,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:18.806,942,-2,987,-3,904,-4,860,-4,973,-1
2025-10-17 13:14:19.011,942,-2,987,-3,903,-3,860,-4,972,0
2025-10-17 13:14:19.219,942,-2,987,-3,902,-2,860,-4,972,0
2025-10-17 13:14:19.424,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:19.629,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:19.838,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:20.043,943,-3,987,-3,902,-2,859,-3,972,0
2025-10-17 13:14:20.252,944,-4,987,-3,902,-2,859,-3,971,1
2025-10-17 13:14:20.457,941,-1,987,-3,904,-4,861,-5,972,0
2025-10-17 13:14:20.666,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:20.870,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:21.079,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:21.284,943,-3,987,-3,901,-1,859,-3,972,-4
2025-10-17 13:14:21.489,943,-3,987,-3,904,-4,860,-4,973,-5
2025-10-17 13:14:21.697,942,-2,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:21.903,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:22.111,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:22.316,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:22.525,943,-3,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:22.730,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:22.938,943,-3,986,-2,902,-2,859,-3,971,-3
2025-10-17 13:14:23.144,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:23.348,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:23.557,943,-3,987,-3,903,-3,859,-3,972,-4
2025-10-17 13:14:23.762,941,-1,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:23.971,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:24.176,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:24.384,942,-2,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:24.589,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:24.798,941,-1,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:25.003,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:25.207,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:25.416,941,-1,987,-3,904,-4,860,-4,971,-3
2025-10-17 13:14:25.622,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:25.831,942,-2,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:26.035,941,-1,987,-3,902,-2,859,-3,972,-4
2025-10-17 13:14:26.244,943,-3,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:26.449,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:26.658,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:26.862,943,-3,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:27.067,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:27.276,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:27.481,941,-1,987,-3,904,-4,861,-1,973,-1
2025-10-17 13:14:27.690,943,-3,987,-3,902,-2,859,1,971,1
2025-10-17 13:14:27.895,943,-3,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:28.103,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:28.309,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:28.517,942,-2,987,-3,903,-3,860,-4,973,-1
2025-10-17 13:14:28.722,942,-2,987,-3,902,-2,859,-3,971,1
2025-10-17 13:14:28.927,943,-3,987,-3,902,-2,860,-4,972,0
2025-10-17 13:14:29.136,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:29.340,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:29.550,943,-3,987,-3,903,-3,860,-4,973,-5
2025-10-17 13:14:29.754,941,-1,987,-3,903,-3,860,0,972,-4
2025-10-17 13:14:29.963,943,-3,987,-3,902,-2,859,1,971,-3
2025-10-17 13:14:30.168,942,-2,987,-3,904,-4,861,-1,973,-5
2025-10-17 13:14:30.372,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:30.582,943,-3,987,-3,903,-3,860,-4,971,-3
2025-10-17 13:14:30.786,941,-1,987,-3,904,-4,861,-1,972,-4
2025-10-17 13:14:30.995,943,-3,987,-3,902,-2,859,1,971,-3
2025-10-17 13:14:31.200,942,-2,987,-3,904,-4,860,0,973,-5
2025-10-17 13:14:31.409,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:31.614,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:31.823,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:32.027,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:32.232,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:32.441,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:32.646,944,-4,987,-3,902,-2,860,-4,971,-3
2025-10-17 13:14:32.855,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:33.059,942,-2,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:33.268,944,-4,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:33.473,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:33.682,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:33.887,943,-3,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:34.092,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:34.301,943,-3,987,-3,903,-3,859,-3,971,-3
2025-10-17 13:14:34.506,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:34.714,943,-3,987,-3,903,-3,859,-3,971,-3
2025-10-17 13:14:34.919,944,-4,987,-3,903,-3,860,0,972,-4
2025-10-17 13:14:35.128,941,-1,987,-3,904,-4,860,0,972,-4
2025-10-17 13:14:35.333,944,-4,987,-3,902,-2,858,2,971,-3
2025-10-17 13:14:35.542,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:35.747,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:35.951,944,-4,987,-3,904,-4,859,1,971,1
2025-10-17 13:14:36.160,941,-1,987,-3,904,-4,861,-1,972,0
2025-10-17 13:14:36.365,943,-3,987,-3,902,-2,858,2,971,1
2025-10-17 13:14:36.574,942,-2,987,-3,903,-3,861,-5,973,-5
2025-10-17 13:14:36.778,941,-1,987,-3,903,-3,859,-3,972,-4
2025-10-17 13:14:36.988,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:37.192,941,-1,987,-3,903,-3,861,-1,973,-5
2025-10-17 13:14:37.397,944,-4,987,-3,901,-1,858,2,971,-3
2025-10-17 13:14:37.606,943,-3,987,-3,903,-3,860,0,972,-4
2025-10-17 13:14:37.811,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:38.020,944,-4,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:38.224,942,-2,987,-3,904,-4,861,-1,973,-1
2025-10-17 13:14:38.433,942,-2,987,-3,903,-3,860,0,971,1
2025-10-17 13:14:38.638,944,-4,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:38.843,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:39.052,942,-2,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:39.256,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:39.466,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:39.670,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:39.879,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:40.084,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:40.293,943,-3,987,-3,903,-3,861,-5,971,-3
2025-10-17 13:14:40.498,941,-1,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:40.702,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:40.911,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:41.116,942,-2,987,-3,902,-2,860,-4,971,-3
2025-10-17 13:14:41.325,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:41.530,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:41.739,943,-3,987,-3,901,-1,859,-3,971,-3
2025-10-17 13:14:41.944,943,-3,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:42.153,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:42.357,943,-3,987,-3,902,-2,859,1,971,-3
2025-10-17 13:14:42.562,942,-2,987,-3,903,-3,860,0,973,-5
2025-10-17 13:14:42.771,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:42.976,944,-4,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:43.184,941,-1,987,-3,903,-3,861,-5,973,-5
2025-10-17 13:14:43.389,944,-4,987,-3,902,-2,858,2,971,1
2025-10-17 13:14:43.598,942,-2,987,-3,904,-4,861,-1,972,0
2025-10-17 13:14:43.803,943,-3,987,-3,902,-2,860,0,972,0
2025-10-17 13:14:44.008,943,-3,987,-3,903,-3,861,-5,971,-3
2025-10-17 13:14:44.216,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:44.421,943,-3,987,-3,901,-1,858,-2,971,-3
2025-10-17 13:14:44.631,942,-2,987,-3,903,-3,861,-1,973,-1
2025-10-17 13:14:44.835,942,-2,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:45.044,944,-4,987,-3,902,-2,860,0,972,0
2025-10-17 13:14:45.249,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:45.457,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:45.663,944,-4,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:45.867,941,-1,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:46.076,944,-4,987,-3,901,-1,859,1,971,1
2025-10-17 13:14:46.281,943,-3,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:46.490,942,-2,987,-3,903,-3,859,-3,971,-3
2025-10-17 13:14:46.695,944,-4,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:46.903,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:47.109,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:47.313,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:47.522,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:47.726,943,-3,987,-3,903,-3,860,-4,971,-3
2025-10-17 13:14:47.936,941,-1,987,-3,904,-4,862,-6,973,-5
2025-10-17 13:14:48.140,943,-3,987,-3,902,-2,858,-2,972,-4
2025-10-17 13:14:48.349,943,-3,987,-3,903,-3,861,-5,973,-5
2025-10-17 13:14:48.554,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:48.763,944,-4,987,-3,902,-2,859,-3,972,-4
2025-10-17 13:14:48.968,942,-2,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:49.173,942,-2,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:49.381,944,-4,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:49.586,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:49.795,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:50.000,942,-2,987,-3,905,-5,860,-4,972,-4
2025-10-17 13:14:50.209,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:50.414,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:50.622,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:50.827,942,-2,987,-3,901,-1,859,1,971,1
2025-10-17 13:14:51.032,944,-4,987,-3,903,-3,861,-1,972,0
2025-10-17 13:14:51.241,941,-1,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:51.446,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:51.655,942,-2,987,-3,903,-3,862,-6,973,-5
2025-10-17 13:14:51.859,942,-2,986,-2,901,-1,860,-4,972,-4
2025-10-17 13:14:52.068,943,-3,987,-3,903,-3,860,0,971,1
2025-10-17 13:14:52.273,941,-1,987,-3,902,-2,860,0,972,0
2025-10-17 13:14:52.478,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:52.687,942,-2,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:52.892,942,-2,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:53.100,943,-3,987,-3,902,-2,860,0,972,-4
2025-10-17 13:14:53.305,941,-1,987,-3,903,-3,860,0,973,-5
2025-10-17 13:14:53.514,943,-3,987,-3,902,-2,858,2,971,-3
2025-10-17 13:14:53.719,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:53.924,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:54.133,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:54.337,941,-1,987,-3,904,-4,861,-1,973,-5
2025-10-17 13:14:54.546,942,-2,987,-3,902,-2,859,1,971,-3
2025-10-17 13:14:54.752,942,-2,987,-3,904,-4,860,0,972,-4
2025-10-17 13:14:54.960,940,0,987,-3,903,-3,861,-1,972,-4
2025-10-17 13:14:55.165,943,-3,987,-3,902,-2,858,2,971,-3
2025-10-17 13:14:55.370,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:14:55.578,942,-2,987,-3,903,-3,861,-5,972,-4
2025-10-17 13:14:55.783,944,-4,987,-3,903,-3,859,-3,971,-3
2025-10-17 13:14:55.992,941,-1,987,-3,904,-4,861,-1,973,-5
2025-10-17 13:14:56.197,944,-4,987,-3,902,-2,859,1,971,-3
2025-10-17 13:14:56.406,942,-2,987,-3,904,-4,861,-1,973,-5
2025-10-17 13:14:56.610,942,-2,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:14:56.819,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:57.024,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:57.229,943,-3,987,-3,902,-2,859,1,971,1
2025-10-17 13:14:57.438,943,-3,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:57.643,941,-1,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:14:57.852,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:14:58.057,941,-1,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:14:58.265,942,-2,987,-3,902,-2,859,1,971,1
2025-10-17 13:14:58.471,943,-3,987,-3,903,-3,860,0,972,0
2025-10-17 13:14:58.675,942,-2,987,-3,904,-4,861,-1,972,0
2025-10-17 13:14:58.884,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:14:59.089,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:59.298,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:14:59.502,944,-4,987,-3,902,-2,859,1,971,1
2025-10-17 13:14:59.711,941,-1,987,-3,903,-3,861,-1,972,0
2025-10-17 13:14:59.917,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:15:00.125,943,-3,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:15:00.330,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:15:00.535,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:15:00.744,941,-1,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:15:00.948,943,-3,987,-3,902,-2,860,-4,971,-3
2025-10-17 13:15:01.157,943,-3,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:15:01.362,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:15:01.571,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:15:01.776,942,-2,987,-3,904,-4,861,-5,973,-5
2025-10-17 13:15:01.985,941,-1,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:15:02.189,944,-4,987,-3,902,-2,860,-4,972,-4
2025-10-17 13:15:02.394,942,-2,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:15:02.603,943,-3,987,-3,902,-2,858,-2,971,-3
2025-10-17 13:15:02.808,943,-3,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:15:03.017,941,-1,987,-3,904,-4,860,-4,972,-4
2025-10-17 13:15:03.221,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:15:03.430,941,-1,987,-3,905,-5,861,-1,972,0
2025-10-17 13:15:03.635,942,-2,986,-2,903,-3,860,0,972,0
2025-10-17 13:15:03.840,943,-3,987,-3,903,-3,860,0,972,0
2025-10-17 13:15:04.049,942,-2,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:15:04.254,944,-4,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:15:04.463,942,-2,987,-3,904,-4,861,-1,973,-1
2025-10-17 13:15:04.668,942,-2,987,-3,902,-2,859,1,972,0
2025-10-17 13:15:04.876,943,-3,987,-3,903,-3,859,1,971,1
2025-10-17 13:15:05.081,940,0,987,-3,903,-3,860,-4,972,-4
2025-10-17 13:15:05.286,943,-3,987,-3,902,-2,859,-3,971,-3
2025-10-17 13:15:05.495,943,-3,987,-3,904,-4,861,-5,972,-4
2025-10-17 13:15:05.699,941,-1,987,-3,903,-3,861,-1,972,-4
2025-10-17 13:15:05.908,943,-3,987,-3,902,-2,859,1,971,-3
2025-10-17 13:15:06.114,942,-2,987,-3,904,-4,861,-1,972,-4
2025-10-17 13:15:06.322,942,-2,987,-3,902,-2,860,-4,972,-4
