Timestamp,Channel_0_Filtered,Channel_0_Error,Channel_1_Filtered,Channel_1_Error,Channel_2_Filtered,Channel_2_Error,Channel_3_Filtered,Channel_3_Error,Channel_4_Filtered,Channel_4_Error
2025-10-17 12:45:11.650,955,-7,994,-2,921,-1,873,-5,979,-3
2025-10-17 12:45:11.859,943,5,992,0,913,7,873,-5,972,4
2025-10-17 12:45:12.064,947,1,993,-1,914,6,863,5,974,2
2025-10-17 12:45:12.269,948,0,993,-1,913,7,867,1,977,-1
2025-10-17 12:45:12.477,945,3,992,0,911,9,865,3,975,1
2025-10-17 12:45:12.682,954,-6,994,-2,921,-1,863,5,979,-3
2025-10-17 12:45:12.888,955,-7,994,-2,921,-1,874,-6,980,-4
2025-10-17 12:45:13.096,944,4,992,0,911,9,873,-1,972,4
2025-10-17 12:45:13.301,944,4,993,-1,913,7,862,10,973,3
2025-10-17 12:45:13.509,950,-2,993,-1,916,4,865,7,977,-1
2025-10-17 12:45:13.715,946,2,992,0,912,8,866,6,975,1
2025-10-17 12:45:13.919,954,-6,994,-2,921,-1,864,8,973,3
2025-10-17 12:45:14.128,956,-8,994,-2,921,-1,873,-1,979,-3
2025-10-17 12:45:14.333,943,5,992,0,911,5,873,-1,980,-4
2025-10-17 12:45:14.541,944,4,992,0,913,3,861,7,973,3
2025-10-17 12:45:14.746,951,-3,993,-1,917,3,863,5,973,3
2025-10-17 12:45:14.951,948,0,993,-1,914,6,868,4,977,-1
2025-10-17 12:45:15.160,943,5,994,-2,920,0,865,3,975,1
2025-10-17 12:45:15.365,955,-7,994,-2,921,-1,871,-3,979,-3
2025-10-17 12:45:15.573,942,6,992,0,910,10,873,-5,980,-4
2025-10-17 12:45:15.778,943,5,992,0,911,9,860,8,972,4
2025-10-17 12:45:15.983,945,3,993,-1,919,1,861,7,973,3
2025-10-17 12:45:16.192,949,-1,993,-1,915,5,870,-2,978,-2
2025-10-17 12:45:16.397,946,2,993,-1,918,2,866,2,976,0
2025-10-17 12:45:16.602,953,-5,994,-2,920,0,870,-2,978,-2
2025-10-17 12:45:16.811,955,-7,992,0,910,10,872,-4,979,-3
2025-10-17 12:45:17.016,943,5,992,0,911,9,861,7,972,4
2025-10-17 12:45:17.224,943,5,993,-1,920,-4,862,10,972,4
2025-10-17 12:45:17.429,951,-3,993,-1,917,-1,871,-3,979,-3
2025-10-17 12:45:17.638,948,0,993,-1,917,-1,869,-1,977,-1
2025-10-17 12:45:17.843,951,-3,994,-2,920,-4,869,-1,976,0
2025-10-17 12:45:18.048,954,-6,992,0,911,5,872,-4,979,-3
2025-10-17 12:45:18.257,943,5,992,0,910,6,861,7,973,3
2025-10-17 12:45:18.462,942,6,992,0,921,-5,861,7,972,4
2025-10-17 12:45:18.670,953,-5,993,-1,918,-2,873,-5,979,-3
2025-10-17 12:45:18.875,949,-1,993,-1,915,1,870,-2,978,-2
2025-10-17 12:45:19.080,949,-1,993,-1,918,-2,867,1,975,1
2025-10-17 12:45:19.288,953,-5,994,-2,912,4,871,1,978,-2
2025-10-17 12:45:19.493,944,4,992,0,910,6,862,10,973,3
2025-10-17 12:45:19.703,942,6,992,0,922,-6,861,11,972,4
2025-10-17 12:45:19.908,954,-6,994,-2,919,-3,872,0,979,-3
2025-10-17 12:45:20.113,950,-2,993,-1,914,2,872,0,978,-2
2025-10-17 12:45:20.321,949,-1,993,-1,917,-1,864,8,975,1
2025-10-17 12:45:20.526,952,-4,994,-2,913,3,869,3,977,-1
2025-10-17 12:45:20.731,943,9,992,0,910,6,865,7,974,2
2025-10-17 12:45:20.940,943,9,992,0,911,9,862,6,973,3
2025-10-17 12:45:21.144,955,-3,994,-2,921,-1,873,-1,980,-4
2025-10-17 12:45:21.353,952,0,993,-1,920,-4,873,-1,979,-3
2025-10-17 12:45:21.558,946,6,993,-1,915,1,863,5,974,2
2025-10-17 12:45:21.763,949,3,993,-1,918,-2,867,1,975,1
2025-10-17 12:45:21.972,945,7,992,0,912,4,864,4,974,2
2025-10-17 12:45:22.176,944,8,992,0,910,6,861,7,973,3
2025-10-17 12:45:22.385,955,-3,994,-2,921,-5,873,-5,980,-4
2025-10-17 12:45:22.590,955,-3,994,-2,920,-4,873,-5,980,-4
2025-10-17 12:45:22.795,945,7,993,-1,915,1,862,6,973,3
2025-10-17 12:45:23.004,949,3,993,-1,917,-1,865,3,974,2
2025-10-17 12:45:23.209,946,6,992,0,914,6,869,-1,976,0
2025-10-17 12:45:23.414,943,9,992,0,911,9,863,9,973,3
2025-10-17 12:45:23.623,954,-2,994,-2,921,-1,862,10,979,-3
2025-10-17 12:45:23.828,954,-2,994,-2,920,0,874,-6,980,-4
2025-10-17 12:45:24.036,944,8,993,-1,912,8,872,-4,972,4
2025-10-17 12:45:24.241,948,4,993,-1,916,4,864,4,973,3
2025-10-17 12:45:24.446,947,5,993,-1,913,7,867,1,976,0
2025-10-17 12:45:24.655,945,7,992,0,911,9,863,5,974,2
2025-10-17 12:45:24.860,954,-2,994,-2,922,-2,862,6,979,-3
2025-10-17 12:45:25.068,955,-3,994,-2,921,-1,874,-6,979,-3
2025-10-17 12:45:25.273,943,9,992,0,911,9,873,-5,972,4
2025-10-17 12:45:25.478,947,5,993,-1,914,6,863,5,973,3
2025-10-17 12:45:25.687,949,3,993,-1,914,6,866,6,975,1
2025-10-17 12:45:25.892,945,7,992,0,912,8,865,7,975,1
2025-10-17 12:45:26.100,955,-3,994,-2,921,-1,862,10,973,3
2025-10-17 12:45:26.305,954,-2,994,-2,922,-2,873,-1,979,-3
2025-10-17 12:45:26.510,942,10,992,0,911,9,873,-1,979,-3
2025-10-17 12:45:26.719,944,8,993,-1,912,8,862,10,973,3
2025-10-17 12:45:26.924,950,2,993,-1,915,5,864,8,974,2
2025-10-17 12:45:27.132,947,5,993,-1,912,8,867,5,976,0
2025-10-17 12:45:27.338,953,-1,994,-2,919,1,863,5,973,3
2025-10-17 12:45:27.542,954,-2,994,-2,922,-2,872,0,979,-3
2025-10-17 12:45:27.751,943,9,992,0,911,9,873,-1,980,-4
2025-10-17 12:45:27.956,943,9,992,0,912,8,862,10,972,4
2025-10-17 12:45:28.161,946,6,993,-1,917,3,863,9,973,3
2025-10-17 12:45:28.370,948,4,993,-1,914,6,869,3,977,-1
2025-10-17 12:45:28.575,944,8,993,-1,919,1,865,7,975,1
2025-10-17 12:45:28.783,955,-3,994,-2,921,-1,872,0,979,-3
2025-10-17 12:45:28.988,956,-4,992,0,910,10,873,-1,979,-3
2025-10-17 12:45:29.193,943,9,992,0,911,9,860,12,972,4
2025-10-17 12:45:29.402,944,8,993,-1,919,1,863,5,973,3
2025-10-17 12:45:29.607,950,2,993,-1,915,5,870,-2,977,-1
2025-10-17 12:45:29.815,945,7,993,-1,918,2,866,6,976,0
2025-10-17 12:45:30.020,952,0,994,-2,920,0,870,-2,978,-2
2025-10-17 12:45:30.225,955,-3,992,0,910,10,873,-5,980,-4
2025-10-17 12:45:30.434,943,9,992,0,911,9,862,6,972,4
2025-10-17 12:45:30.639,944,8,992,0,920,0,861,7,973,3
2025-10-17 12:45:30.844,951,1,993,-1,916,4,872,-4,978,-2
2025-10-17 12:45:31.052,948,4,993,-1,916,4,868,0,976,0
2025-10-17 12:45:31.257,952,0,994,-2,920,0,868,0,977,-1
2025-10-17 12:45:31.466,954,-2,994,-2,911,9,872,-4,979,-3
2025-10-17 12:45:31.671,943,9,992,0,911,9,862,6,972,4
2025-10-17 12:45:31.876,943,9,992,0,911,9,862,6,973,3
2025-10-17 12:45:32.084,953,-1,993,-1,917,3,872,0,979,-3
2025-10-17 12:45:32.290,949,3,993,-1,914,6,870,2,978,-2
2025-10-17 12:45:32.495,952,0,993,-1,918,2,867,5,976,0
2025-10-17 12:45:32.703,954,-2,994,-2,921,-1,870,2,979,-3
2025-10-17 12:45:32.908,942,10,992,0,911,9,861,11,972,4
2025-10-17 12:45:33.117,942,10,992,0,912,8,861,11,972,4
2025-10-17 12:45:33.322,953,-1,993,-1,919,1,873,-1,980,-4
2025-10-17 12:45:33.530,948,4,993,-1,916,4,871,1,978,-2
2025-10-17 12:45:33.735,950,2,993,-1,918,2,867,5,975,1
2025-10-17 12:45:33.940,952,0,994,-2,920,0,869,3,978,-2
2025-10-17 12:45:34.149,943,9,992,0,910,10,873,-1,973,3
2025-10-17 12:45:34.354,942,10,992,0,911,9,861,11,972,4
2025-10-17 12:45:34.559,953,-1,994,-2,921,-1,862,10,980,-4
2025-10-17 12:45:34.767,951,1,993,-1,917,3,871,1,978,-2
2025-10-17 12:45:34.972,949,3,993,-1,918,2,869,3,974,2
2025-10-17 12:45:35.180,951,1,994,-2,920,0,869,3,977,-1
2025-10-17 12:45:35.385,943,9,992,0,910,10,872,0,974,2
2025-10-17 12:45:35.590,943,9,992,0,910,6,863,9,973,3
2025-10-17 12:45:35.799,955,-3,994,-2,920,-4,861,7,973,3
2025-10-17 12:45:36.004,953,-1,993,-1,918,2,872,-4,979,-3
2025-10-17 12:45:36.213,947,5,993,-1,915,1,869,3,974,2
2025-10-17 12:45:36.418,951,1,993,-1,919,-3,867,1,976,0
2025-10-17 12:45:36.623,945,7,992,0,911,5,871,-3,978,-2
2025-10-17 12:45:36.832,942,10,992,0,910,6,863,5,973,3
2025-10-17 12:45:37.037,955,-3,994,-2,921,-5,862,6,972,4
2025-10-17 12:45:37.242,954,-2,993,-1,920,-4,873,-5,980,-4
2025-10-17 12:45:37.450,945,7,993,-1,913,3,871,-3,978,-2
2025-10-17 12:45:37.655,949,3,993,-1,916,0,865,3,975,1
2025-10-17 12:45:37.864,945,7,992,0,912,8,868,0,977,-1
2025-10-17 12:45:38.069,943,9,992,0,911,9,863,5,973,3
2025-10-17 12:45:38.274,943,9,994,-2,921,-1,861,11,973,3
2025-10-17 12:45:38.482,955,-3,994,-2,921,-5,874,-2,980,-4
2025-10-17 12:45:38.687,944,8,992,0,912,4,873,-5,979,-3
2025-10-17 12:45:38.896,947,5,993,-1,916,0,863,5,974,2
2025-10-17 12:45:39.101,950,2,993,-1,913,3,868,0,977,-1
2025-10-17 12:45:39.306,945,7,992,0,911,5,864,4,974,2
2025-10-17 12:45:39.515,943,9,992,0,922,-6,862,6,973,3
2025-10-17 12:45:39.719,955,-7,994,-2,921,-5,873,-5,980,-4
2025-10-17 12:45:39.928,954,-6,992,0,910,6,873,-5,980,-4
2025-10-17 12:45:40.133,946,6,993,-1,914,2,862,6,973,3
2025-10-17 12:45:40.338,949,3,993,-1,914,2,866,6,975,1
2025-10-17 12:45:40.547,945,7,992,0,912,4,865,7,975,1
2025-10-17 12:45:40.752,943,9,992,0,921,-5,862,10,973,3
2025-10-17 12:45:40.957,954,-2,994,-2,921,-5,872,0,980,-4
2025-10-17 12:45:41.165,955,-3,994,-2,911,5,874,-2,980,-4
2025-10-17 12:45:41.370,945,7,992,0,912,4,861,11,973,3
2025-10-17 12:45:41.579,947,5,993,-1,916,0,864,8,974,2
2025-10-17 12:45:41.784,947,5,992,0,913,3,868,4,976,0
2025-10-17 12:45:41.988,944,8,992,0,911,5,864,8,974,2
2025-10-17 12:45:42.197,955,-3,994,-2,922,-6,872,-4,978,-2
2025-10-17 12:45:42.402,954,-2,994,-2,921,-5,874,-2,980,-4
2025-10-17 12:45:42.607,943,9,992,0,911,5,863,9,972,4
2025-10-17 12:45:42.816,946,6,993,-1,913,3,863,9,973,3
2025-10-17 12:45:43.020,949,3,993,-1,915,1,870,2,978,-2
2025-10-17 12:45:43.230,946,6,993,-1,912,4,865,7,975,1
2025-10-17 12:45:43.435,953,-1,994,-2,921,-5,864,8,978,-2
2025-10-17 12:45:43.639,954,-2,994,-2,922,-6,873,-1,979,-3
2025-10-17 12:45:43.848,943,5,992,0,911,5,874,-2,973,3
2025-10-17 12:45:44.053,942,6,993,-1,912,4,861,11,972,4
2025-10-17 12:45:44.261,951,-3,993,-1,917,3,864,8,979,-3
2025-10-17 12:45:44.466,947,5,993,-1,913,7,868,4,976,0
2025-10-17 12:45:44.672,952,0,994,-2,921,-1,864,8,977,-1
2025-10-17 12:45:44.880,953,-1,994,-2,921,-1,872,0,979,-3
2025-10-17 12:45:45.085,943,9,992,0,910,10,873,-1,973,3
2025-10-17 12:45:45.294,943,9,992,0,911,9,861,11,972,4
2025-10-17 12:45:45.498,953,-1,994,-2,919,1,862,10,979,-3
2025-10-17 12:45:45.704,949,3,993,-1,916,4,870,2,977,-1
2025-10-17 12:45:45.912,950,2,994,-2,918,2,867,5,977,-1
2025-10-17 12:45:46.117,953,-1,994,-2,921,-5,870,2,978,-2
2025-10-17 12:45:46.326,943,9,992,0,910,10,873,-1,973,3
2025-10-17 12:45:46.531,942,10,992,0,911,9,861,11,973,3
2025-10-17 12:45:46.736,953,-1,994,-2,920,0,861,11,979,-3
2025-10-17 12:45:46.944,952,0,993,-1,918,2,871,1,978,-2
2025-10-17 12:45:47.150,948,4,993,-1,917,3,868,4,975,1
2025-10-17 12:45:47.358,951,1,993,-1,919,1,869,3,977,-1
2025-10-17 12:45:47.563,943,9,992,0,910,10,872,0,974,2
2025-10-17 12:45:47.768,943,9,992,0,910,10,861,11,972,4
2025-10-17 12:45:47.977,955,-3,994,-2,922,-2,862,10,980,-4
2025-10-17 12:45:48.181,953,-1,993,-1,919,1,872,0,979,-3
2025-10-17 12:45:48.386,947,5,993,-1,915,5,871,1,973,3
2025-10-17 12:45:48.595,949,3,993,-1,919,1,867,5,975,1
2025-10-17 12:45:48.800,945,7,992,0,911,9,871,1,978,-2
2025-10-17 12:45:49.009,943,9,992,0,910,10,863,9,973,3
2025-10-17 12:45:49.214,954,-2,994,-2,922,-2,862,10,972,4
2025-10-17 12:45:49.419,954,-2,994,-2,921,-1,873,-1,980,-4
2025-10-17 12:45:49.627,944,8,993,-1,914,6,873,-1,979,-3
2025-10-17 12:45:49.833,948,4,993,-1,917,3,865,7,975,1
2025-10-17 12:45:50.041,946,6,993,-1,913,7,868,4,977,-1
2025-10-17 12:45:50.246,944,4,992,0,911,9,864,8,974,2
2025-10-17 12:45:50.451,955,-7,994,-2,921,-1,860,12,973,3
2025-10-17 12:45:50.659,955,-7,994,-2,921,-1,873,-1,979,-3
2025-10-17 12:45:50.864,943,9,993,-1,912,8,872,0,979,-3
2025-10-17 12:45:51.073,946,6,993,-1,915,5,864,8,974,2
2025-10-17 12:45:51.278,947,5,993,-1,915,5,867,5,976,0
2025-10-17 12:45:51.483,945,7,992,0,911,9,865,7,975,1
2025-10-17 12:45:51.692,943,9,994,-2,921,-1,863,9,973,3
2025-10-17 12:45:51.897,954,-2,994,-2,923,-3,873,-1,979,-3
2025-10-17 12:45:52.101,944,8,992,0,911,9,873,-1,979,-3
2025-10-17 12:45:52.310,944,8,992,0,912,8,862,10,973,3
2025-10-17 12:45:52.515,948,4,993,-1,915,5,865,7,974,2
2025-10-17 12:45:52.723,947,5,992,0,912,8,867,5,976,0
2025-10-17 12:45:52.929,944,8,994,-2,920,0,864,8,974,2
2025-10-17 12:45:53.133,954,-2,994,-2,922,-2,872,0,979,-3
2025-10-17 12:45:53.342,955,-3,992,0,910,10,873,-5,979,-3
2025-10-17 12:45:53.547,943,9,992,0,912,8,862,6,972,4
2025-10-17 12:45:53.752,946,6,993,-1,917,3,863,5,974,2
2025-10-17 12:45:53.960,947,5,993,-1,914,6,870,-2,977,-1
2025-10-17 12:45:54.166,946,6,992,0,920,0,866,2,975,1
2025-10-17 12:45:54.374,954,-6,994,-2,921,-1,871,-3,978,-2
2025-10-17 12:45:54.579,955,-3,994,-2,911,9,873,-5,979,-3
2025-10-17 12:45:54.784,943,9,992,0,912,8,861,7,972,4
2025-10-17 12:45:54.993,945,7,993,-1,920,0,862,6,973,3
2025-10-17 12:45:55.198,949,3,993,-1,915,5,872,0,978,-2
2025-10-17 12:45:55.407,946,6,992,0,913,7,868,0,976,0
2025-10-17 12:45:55.612,952,0,994,-2,921,-1,870,-2,978,-2
2025-10-17 12:45:55.817,955,-3,994,-2,922,-2,873,-5,979,-3
2025-10-17 12:45:56.025,944,8,992,0,910,10,861,7,972,4
2025-10-17 12:45:56.230,944,8,992,0,913,7,862,6,973,3
2025-10-17 12:45:56.439,951,1,993,-1,917,3,872,-4,979,-3
2025-10-17 12:45:56.644,948,4,993,-1,913,7,868,0,977,-1
2025-10-17 12:45:56.849,953,-1,994,-2,920,0,869,-1,977,-1
2025-10-17 12:45:57.058,954,-2,994,-2,921,-1,872,0,979,-3
2025-10-17 12:45:57.262,943,9,992,0,910,10,861,11,973,3
2025-10-17 12:45:57.467,943,9,992,0,911,9,863,9,973,3
2025-10-17 12:45:57.677,953,-1,993,-1,918,2,872,0,979,-3
2025-10-17 12:45:57.880,948,4,993,-1,915,5,869,3,977,-1
2025-10-17 12:45:58.089,952,0,994,-2,919,1,867,5,976,0
2025-10-17 12:45:58.294,953,-1,994,-2,921,-1,871,1,978,-2
2025-10-17 12:45:58.500,943,9,992,0,911,9,874,-2,973,3
2025-10-17 12:45:58.708,943,9,992,0,910,10,862,10,973,3
2025-10-17 12:45:58.913,953,-1,993,-1,919,1,862,10,980,-4
2025-10-17 12:45:59.122,951,1,993,-1,916,4,870,2,979,-3
2025-10-17 12:45:59.327,949,3,993,-1,917,3,868,4,975,1
2025-10-17 12:45:59.532,953,-1,994,-2,920,0,869,3,977,-1
2025-10-17 12:45:59.740,943,9,992,0,910,10,872,0,973,3
2025-10-17 12:45:59.945,944,8,992,0,911,9,861,11,972,4
2025-10-17 12:46:00.154,954,-2,994,-2,920,0,862,10,979,-3
2025-10-17 12:46:00.359,953,-1,993,-1,918,2,873,-1,979,-3
2025-10-17 12:46:00.563,947,5,993,-1,916,4,868,4,974,2
2025-10-17 12:46:00.772,951,1,994,-2,920,0,868,4,976,0
2025-10-17 12:46:00.977,945,7,992,0,911,9,871,1,974,2
2025-10-17 12:46:01.182,943,9,992,0,911,9,861,7,972,4
2025-10-17 12:46:01.391,955,-3,994,-2,921,-1,861,7,972,4
2025-10-17 12:46:01.596,954,-2,993,-1,921,-5,873,-1,979,-3
2025-10-17 12:46:01.805,947,5,993,-1,916,0,871,-3,978,-2
2025-10-17 12:46:02.010,950,2,993,-1,918,-2,867,1,975,1
2025-10-17 12:46:02.214,945,7,992,0,913,3,871,-3,978,-2
2025-10-17 12:46:02.423,943,9,992,0,911,5,863,5,973,3
2025-10-17 12:46:02.628,955,-3,994,-2,921,-5,861,7,972,4
2025-10-17 12:46:02.837,955,-3,994,-2,921,-5,873,-5,980,-4
2025-10-17 12:46:03.041,944,8,993,-1,913,3,872,-4,979,-3
2025-10-17 12:46:03.246,949,3,993,-1,917,-1,865,3,975,1
2025-10-17 12:46:03.455,947,5,993,-1,914,6,869,3,977,-1
2025-10-17 12:46:03.660,945,7,992,0,912,8,863,9,974,2
2025-10-17 12:46:03.869,943,9,994,-2,921,-1,862,10,973,3
2025-10-17 12:46:04.074,955,-3,994,-2,921,-1,872,-4,980,-4
2025-10-17 12:46:04.279,944,8,993,-1,911,9,872,-4,979,-3
2025-10-17 12:46:04.487,947,5,993,-1,915,5,863,5,973,3
2025-10-17 12:46:04.692,951,1,993,-1,914,6,867,1,976,0
2025-10-17 12:46:04.897,945,7,992,0,911,9,865,3,975,1
2025-10-17 12:46:05.106,944,8,994,-2,921,-5,862,6,973,3
2025-10-17 12:46:05.311,955,-3,994,-2,921,-1,874,-6,980,-4
2025-10-17 12:46:05.520,953,-1,992,0,911,9,873,-5,980,-4
2025-10-17 12:46:05.724,945,7,993,-1,914,2,861,7,972,4
2025-10-17 12:46:05.930,948,4,993,-1,916,0,865,3,975,1
2025-10-17 12:46:06.138,946,6,993,-1,913,3,866,2,975,1
2025-10-17 12:46:06.343,944,8,992,0,920,-4,863,5,973,3
2025-10-17 12:46:06.551,954,-2,994,-2,921,-5,873,-5,979,-3
2025-10-17 12:46:06.756,954,-2,992,0,910,6,872,-4,979,-3
2025-10-17 12:46:06.961,944,8,992,0,912,4,862,6,973,3
2025-10-17 12:46:07.170,947,5,993,-1,917,-1,863,5,973,3
2025-10-17 12:46:07.375,947,5,993,-1,913,3,868,0,976,0
2025-10-17 12:46:07.580,945,7,992,0,920,0,864,4,974,2
2025-10-17 12:46:07.788,954,-2,994,-2,921,-1,871,-3,978,-2
2025-10-17 12:46:07.993,953,-1,994,-2,911,5,873,-5,980,-4
2025-10-17 12:46:08.202,943,9,992,0,912,4,863,5,972,4
2025-10-17 12:46:08.407,945,7,993,-1,918,-2,862,6,973,3
2025-10-17 12:46:08.612,949,3,993,-1,915,1,869,-1,977,-1
2025-10-17 12:46:08.821,946,6,993,-1,912,4,866,2,975,1
2025-10-17 12:46:09.026,954,-2,994,-2,921,-5,871,-3,978,-2
2025-10-17 12:46:09.234,954,-2,994,-2,911,5,873,-5,979,-3
2025-10-17 12:46:09.440,943,9,992,0,911,5,862,6,973,3
2025-10-17 12:46:09.644,943,9,992,0,913,3,862,6,973,3
2025-10-17 12:46:09.853,950,2,993,-1,915,1,870,-2,978,-2
2025-10-17 12:46:10.058,946,6,993,-1,912,4,866,2,976,0
