Timestamp,Channel_0_Filtered,Channel_0_Error,Channel_1_Filtered,Channel_1_Error,Channel_2_Filtered,Channel_2_Error,Channel_3_Filtered,Channel_3_Error,Channel_4_Filtered,Channel_4_Error
2025-10-17 03:45:21.711,967,-4,989,-3,913,-3,793,10,968,0
2025-10-17 03:45:21.916,965,-2,989,-3,912,-2,793,10,969,-1
2025-10-17 03:45:22.125,969,-6,989,-3,915,-5,793,10,968,0
2025-10-17 03:45:22.330,969,-6,989,-3,916,-6,794,9,971,-3
2025-10-17 03:45:22.538,968,-5,989,-3,912,-2,794,9,971,-3
2025-10-17 03:45:22.743,965,-2,989,-3,912,-2,792,11,968,0
2025-10-17 03:45:22.948,966,-3,989,-3,915,-5,794,9,968,0
2025-10-17 03:45:23.157,967,-4,989,-3,912,-2,796,7,970,-2
2025-10-17 03:45:23.361,965,-2,989,-3,916,-6,792,11,968,0
2025-10-17 03:45:23.567,969,-6,989,-3,915,-5,791,12,969,-1
2025-10-17 03:45:23.775,969,-6,988,-2,908,2,794,9,969,-1
2025-10-17 03:45:23.981,964,-1,986,0,901,9,797,6,963,5
2025-10-17 03:45:24.185,965,-2,986,0,901,9,800,3,960,8
2025-10-17 03:45:24.394,967,-4,987,-1,901,9,800,3,960,8
2025-10-17 03:45:24.599,967,-4,986,0,900,10,798,5,962,6
2025-10-17 03:45:24.807,968,-5,988,-2,904,6,801,2,962,6
2025-10-17 03:45:25.012,969,-6,986,0,901,9,798,5,963,5
2025-10-17 03:45:25.217,965,-2,988,-2,899,11,799,4,958,10
2025-10-17 03:45:25.425,966,-3,986,0,890,20,798,5,958,10
2025-10-17 03:45:25.630,968,-5,988,-2,877,33,799,4,958,10
2025-10-17 03:45:25.836,967,-4,986,0,844,66,796,7,952,16
2025-10-17 03:45:26.044,966,-3,988,-2,852,58,798,5,945,23
2025-10-17 03:45:26.249,968,-5,989,-3,861,49,794,9,948,20
2025-10-17 03:45:26.454,965,-2,988,-2,881,29,795,8,944,24
2025-10-17 03:45:26.663,965,-2,988,-2,874,36,794,9,949,19
2025-10-17 03:45:26.868,968,-5,987,-1,885,25,792,11,948,20
2025-10-17 03:45:27.077,968,-5,986,0,892,18,798,5,952,16
2025-10-17 03:45:27.282,967,-4,986,0,889,21,800,3,952,16
2025-10-17 03:45:27.486,968,-5,986,0,882,28,800,3,955,13
2025-10-17 03:45:27.695,965,-2,986,0,879,31,800,3,952,16
2025-10-17 03:45:27.899,966,-3,986,0,896,14,798,5,952,16
2025-10-17 03:45:28.104,969,-6,980,6,910,0,798,5,961,7
2025-10-17 03:45:28.313,967,-4,976,10,912,-2,803,0,964,4
2025-10-17 03:45:28.518,965,-2,971,15,908,2,802,1,963,5
2025-10-17 03:45:28.723,964,-1,968,18,911,-1,801,2,961,7
2025-10-17 03:45:28.932,962,1,963,23,908,2,801,2,961,7
2025-10-17 03:45:29.137,962,1,962,24,908,2,801,2,958,10
2025-10-17 03:45:29.342,962,1,951,35,911,-1,801,2,958,10
2025-10-17 03:45:29.551,965,-2,964,22,912,-2,803,0,959,9
2025-10-17 03:45:29.755,959,4,973,13,910,0,804,-1,961,7
2025-10-17 03:45:29.964,943,20,976,10,911,-1,801,2,956,12
2025-10-17 03:45:30.168,943,20,982,4,913,-3,801,2,959,9
2025-10-17 03:45:30.373,944,19,977,9,911,-1,801,2,962,6
2025-10-17 03:45:30.582,925,38,977,9,915,-5,801,2,960,8
2025-10-17 03:45:30.787,953,10,980,6,915,-5,803,0,963,5
2025-10-17 03:45:30.992,963,0,983,3,915,-5,804,-1,964,4
2025-10-17 03:45:31.201,957,6,984,2,912,-2,801,2,963,5
2025-10-17 03:45:31.406,952,11,982,4,912,-2,802,1,965,3
2025-10-17 03:45:31.611,956,7,981,5,913,-3,802,1,967,1
2025-10-17 03:45:31.819,954,9,978,8,911,-1,801,2,965,3
2025-10-17 03:45:32.025,966,-3,980,6,915,-5,801,2,967,1
2025-10-17 03:45:32.229,969,-6,977,9,913,-3,804,-1,969,-1
2025-10-17 03:45:32.437,966,-3,983,3,908,2,803,0,966,2
2025-10-17 03:45:32.643,966,-3,986,0,908,2,801,2,966,2
2025-10-17 03:45:32.848,969,-6,988,-2,906,4,800,3,968,0
2025-10-17 03:45:33.057,968,-5,989,-3,914,-4,800,3,970,-2
2025-10-17 03:45:33.261,968,-5,989,-3,914,-4,788,15,970,-2
2025-10-17 03:45:33.467,969,-6,989,-3,914,-4,790,13,971,-3
2025-10-17 03:45:33.675,966,-3,988,-2,912,-2,800,3,969,-1
2025-10-17 03:45:33.879,966,-3,989,-3,912,-2,799,4,966,2
2025-10-17 03:45:34.088,968,-5,989,-3,916,-6,801,2,959,9
2025-10-17 03:45:34.294,969,-6,989,-3,915,-5,803,0,958,10
2025-10-17 03:45:34.499,965,-2,989,-3,913,-3,803,0,969,-1
2025-10-17 03:45:34.707,967,-4,989,-3,915,-5,801,2,969,-1
2025-10-17 03:45:34.912,966,-3,989,-3,912,-2,803,0,971,-3
2025-10-17 03:45:35.121,965,-2,989,-3,912,-2,802,1,969,-1
2025-10-17 03:45:35.325,969,-6,989,-3,916,-6,801,2,969,-1
2025-10-17 03:45:35.531,968,-5,989,-3,916,-6,804,-1,972,-4
2025-10-17 03:45:35.739,965,-2,989,-3,912,-2,803,0,972,-4
2025-10-17 03:45:35.944,966,-3,989,-3,914,-4,802,1,969,-1
2025-10-17 03:45:36.149,966,-3,989,-3,912,-2,802,1,970,-2
2025-10-17 03:45:36.357,965,-2,989,-3,912,-2,801,2,970,-2
2025-10-17 03:45:36.562,966,-3,989,-3,915,-5,801,2,969,-1
